prestazione,tempo,cronometraggio,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
200.35,3:20.1,1.0,LICATA Samuele,1999,CM,ASD ATLETICA YOUNG RUNNER GELA,1 su- 1,Mazzarino,2014-10-15,https://www.fidal.it/atleta/LICATA-Samuele/h6qRkpKfamw%3D,https://www.fidal.it/societa/ASD-ATLETICA-YOUNG-RUNNER-GELA/CL693
200.71,3:20.71,0.0,BARONTINI Simone,1999,CM,S.E.F. STAMURA ANCONA A.S.D.,1 se- 3,Borgo Valsugana,2014-10-12,https://www.fidal.it/atleta/BARONTINI-Simone/e6mRkpOlamw%3D,https://www.fidal.it/societa/S-E-F--STAMURA-ANCONA-A-S-D-/AN010
200.87,3:20.87,0.0,MASOLINI Matteo,1999,CM,G.P. VALCHIAVENNA,2 se- 3,Borgo Valsugana,2014-10-12,https://www.fidal.it/atleta/MASOLINI-Matteo/dqiSl5eibmk%3D,https://www.fidal.it/societa/G-P--VALCHIAVENNA/SO219
203.13,3:23.13,0.0,ROMANI Andrea,1999,CM,S.S.D. CENTRO ESTER NAPOLI ARL,1 su- 1,Ancona,2014-07-09,https://www.fidal.it/atleta/ROMANI-Andrea/gKyRkpOibGg%3D,https://www.fidal.it/societa/S-S-D--CENTRO-ESTER-NAPOLI-ARL/NA062
203.46,3:23.46,0.0,CATALLO Antonio pio,1999,CM,ATLETICA MURIALDO,1 se- 1,Bari,2014-09-13,https://www.fidal.it/atleta/CATALLO-Antonio-pio/hKuRkpSfb2Q%3D,https://www.fidal.it/societa/ATLETICA-MURIALDO/FG212
203.48,3:23.48,0.0,DI PRIMIO Manuel,2000,CM,POLISPORTIVA TETHYS CHIETI,3 se- 3,Borgo Valsugana,2014-10-12,https://www.fidal.it/atleta/DI-PRIMIO-Manuel/gaqRkpOgbmQ%3D,https://www.fidal.it/societa/POLISPORTIVA-TETHYS-CHIETI/CH172
205.2,3:25.20,0.0,GHINASSI Niccolo',1999,CM,ATL. SESTINI,4 se- 3,Borgo Valsugana,2014-10-12,https://www.fidal.it/atleta/GHINASSI-Niccolo-/faiSkpqjcWU%3D,https://www.fidal.it/societa/ATL--SESTINI/AR051
205.67000000000002,3:25.67,0.0,CATALLO Antonio pio,1999,CM,ATLETICA MURIALDO,5 se- 3,Borgo Valsugana,2014-10-12,https://www.fidal.it/atleta/CATALLO-Antonio-pio/hKuRkpSfb2Q%3D,https://www.fidal.it/societa/ATLETICA-MURIALDO/FG212
205.79,3:25.79,0.0,BARONTINI Simone,1999,CM,S.E.F. STAMURA ANCONA A.S.D.,2 su- 1,Ancona,2014-07-09,https://www.fidal.it/atleta/BARONTINI-Simone/e6mRkpOlamw%3D,https://www.fidal.it/societa/S-E-F--STAMURA-ANCONA-A-S-D-/AN010
205.91,3:25.91,0.0,MOCCIA Paolo,1999,CM,ESERCITO SPORT & GIOVANI,6 se- 3,Borgo Valsugana,2014-10-12,https://www.fidal.it/atleta/MOCCIA-Paolo/f6yRk5OoamU%3D,https://www.fidal.it/societa/ESERCITO-SPORT-&-GIOVANI/RM218
206.56,3:26.56,0.0,GHINASSI Niccolo',1999,CM,ATL. SESTINI,1 su- 1,Grosseto,2014-09-27,https://www.fidal.it/atleta/GHINASSI-Niccolo-/faiSkpqjcWU%3D,https://www.fidal.it/societa/ATL--SESTINI/AR051
206.57999999999998,3:26.58,0.0,BARONTINI Simone,1999,CM,S.E.F. STAMURA ANCONA A.S.D.,1 su- 1,Fermo,2014-09-13,https://www.fidal.it/atleta/BARONTINI-Simone/e6mRkpOlamw%3D,https://www.fidal.it/societa/S-E-F--STAMURA-ANCONA-A-S-D-/AN010
206.79,3:26.79,0.0,MARTEDDU Tito,1999,CM,CIRCOLO VILLA SPADA G.DI F.,7 se- 3,Borgo Valsugana,2014-10-12,https://www.fidal.it/atleta/MARTEDDU-Tito/f6iRmZihcWs%3D,https://www.fidal.it/societa/CIRCOLO-VILLA-SPADA-G-DI-F-/RM166
206.82999999999998,3:26.83,0.0,MASOLINI Matteo,1999,CM,G.P. VALCHIAVENNA,1 se- 1,Chiari,2014-09-27,https://www.fidal.it/atleta/MASOLINI-Matteo/dqiSl5eibmk%3D,https://www.fidal.it/societa/G-P--VALCHIAVENNA/SO219
206.94,3:26.94,0.0,MASOLINI Matteo,1999,CM,G.P. VALCHIAVENNA,1 su- 1,Mariano Comense,2014-06-22,https://www.fidal.it/atleta/MASOLINI-Matteo/dqiSl5eibmk%3D,https://www.fidal.it/societa/G-P--VALCHIAVENNA/SO219
207.02,3:27.02,0.0,MOCCIA Paolo,1999,CM,ESERCITO SPORT & GIOVANI,1 su- 1,Roma,2014-09-25,https://www.fidal.it/atleta/MOCCIA-Paolo/f6yRk5OoamU%3D,https://www.fidal.it/societa/ESERCITO-SPORT-&-GIOVANI/RM218
207.28,3:27.28,0.0,MARTEDDU Tito,1999,CM,CIRCOLO VILLA SPADA G.DI F.,1 su- 1,Roma,2014-06-24,https://www.fidal.it/atleta/MARTEDDU-Tito/f6iRmZihcWs%3D,https://www.fidal.it/societa/CIRCOLO-VILLA-SPADA-G-DI-F-/RM166
207.36,3:27.36,0.0,BARONTINI Simone,1999,CM,S.E.F. STAMURA ANCONA A.S.D.,1 su- 1,Campobasso,2014-09-20,https://www.fidal.it/atleta/BARONTINI-Simone/e6mRkpOlamw%3D,https://www.fidal.it/societa/S-E-F--STAMURA-ANCONA-A-S-D-/AN010
207.84,3:27.84,0.0,MASOLINI Matteo,1999,CM,G.P. VALCHIAVENNA,1 se- 1,Chiavenna,2014-09-04,https://www.fidal.it/atleta/MASOLINI-Matteo/dqiSl5eibmk%3D,https://www.fidal.it/societa/G-P--VALCHIAVENNA/SO219
208.05,3:28.05,0.0,DI PRIMIO Manuel,2000,CM,POLISPORTIVA TETHYS CHIETI,2 su- 1,Campobasso,2014-09-20,https://www.fidal.it/atleta/DI-PRIMIO-Manuel/gaqRkpOgbmQ%3D,https://www.fidal.it/societa/POLISPORTIVA-TETHYS-CHIETI/CH172
208.53,3:28.53,0.0,MANNA Mattia,2000,CM,FIAMME GIALLE G. SIMONI,2 su- 1,Roma,2014-09-25,https://www.fidal.it/atleta/MANNA-Mattia/f6yRk5WlaWY%3D,https://www.fidal.it/societa/FIAMME-GIALLE-G--SIMONI/RM057
208.53,3:28.53,0.0,BONI Roberto,1999,CM,G.S.SELF ATL. MONTANARI GRUZZA,1 su- 1,Bologna,2014-09-27,https://www.fidal.it/atleta/BONI-Roberto/erGRkpSka2w%3D,https://www.fidal.it/societa/G-S-SELF-ATL--MONTANARI-GRUZZA/RE105
