prestazione,vento,tempo,cronometraggio,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
60.87,,60.87,0,COASSIN Damiano,1992,CM,LIBERTAS SANVITESE LTL,1 se- 2,Ravenna,2007-10-14,https://www.fidal.it/atleta/COASSIN-Damiano/eaqRkpmocWU%3D,https://www.fidal.it/societa/LIBERTAS-SANVITESE-LTL/PN002
57.0,,57.00,0,COASSIN Damiano,1992,CM,LIBERTAS SANVITESE LTL,1 su- 1,Dolo,2007-06-09,https://www.fidal.it/atleta/COASSIN-Damiano/eaqRkpmocWU%3D,https://www.fidal.it/societa/LIBERTAS-SANVITESE-LTL/PN002
56.46,,56.46,0,COASSIN Damiano,1992,CM,LIBERTAS SANVITESE LTL,1 se- 1,Majano,2007-10-21,https://www.fidal.it/atleta/COASSIN-Damiano/eaqRkpmocWU%3D,https://www.fidal.it/societa/LIBERTAS-SANVITESE-LTL/PN002
55.86,,55.86,0,COASSIN Damiano,1992,CM,LIBERTAS SANVITESE LTL,1 se- 1,Udine,2007-08-31,https://www.fidal.it/atleta/COASSIN-Damiano/eaqRkpmocWU%3D,https://www.fidal.it/societa/LIBERTAS-SANVITESE-LTL/PN002
55.38,,55.38,0,COASSIN Damiano,1992,CM,LIBERTAS SANVITESE LTL,1 su- 1,Fidenza,2007-06-17,https://www.fidal.it/atleta/COASSIN-Damiano/eaqRkpmocWU%3D,https://www.fidal.it/societa/LIBERTAS-SANVITESE-LTL/PN002
55.04,,55.04,0,COASSIN Damiano,1992,CM,LIBERTAS SANVITESE LTL,1 su- 1,Majano,2007-09-08,https://www.fidal.it/atleta/COASSIN-Damiano/eaqRkpmocWU%3D,https://www.fidal.it/societa/LIBERTAS-SANVITESE-LTL/PN002
54.61,,54.61,0,COASSIN Damiano,1992,CM,LIBERTAS SANVITESE LTL,1 se- 1,San Vito Al Tagliamento,2007-05-12,https://www.fidal.it/atleta/COASSIN-Damiano/eaqRkpmocWU%3D,https://www.fidal.it/societa/LIBERTAS-SANVITESE-LTL/PN002
54.41,,54.41,0,PILATO Manuel,1992,CM,ATLETICA RAVENNA,2 se- 2,Ravenna,2007-10-14,https://www.fidal.it/atleta/PILATO-Manuel/eqiRlZelbmU%3D,https://www.fidal.it/societa/ATLETICA-RAVENNA/RA095
53.33,,53.33,0,COASSIN Damiano,1992,CM,LIBERTAS SANVITESE LTL,1 se- 1,Trieste,2007-06-10,https://www.fidal.it/atleta/COASSIN-Damiano/eaqRkpmocWU%3D,https://www.fidal.it/societa/LIBERTAS-SANVITESE-LTL/PN002
52.75,,52.75,0,BALDUCCI Simone,1992,CM,CUS ROMA,1 su- 1,Rieti,2007-09-11,https://www.fidal.it/atleta/BALDUCCI-Simone/f6iRl5mlbmw%3D,https://www.fidal.it/societa/CUS-ROMA/RM042
50.66,,50.66,0,COASSIN Damiano,1992,CM,LIBERTAS SANVITESE LTL,1 se- 1,Pordenone,2007-06-30,https://www.fidal.it/atleta/COASSIN-Damiano/eaqRkpmocWU%3D,https://www.fidal.it/societa/LIBERTAS-SANVITESE-LTL/PN002
50.64,,50.64,0,PILATO Manuel,1992,CM,ATLETICA RAVENNA,1 su- 1,Reggiolo,2007-09-22,https://www.fidal.it/atleta/PILATO-Manuel/eqiRlZelbmU%3D,https://www.fidal.it/societa/ATLETICA-RAVENNA/RA095
50.35,,50.35,0,BALDUCCI Simone,1992,CM,CUS ROMA,3 se- 2,Ravenna,2007-10-14,https://www.fidal.it/atleta/BALDUCCI-Simone/f6iRl5mlbmw%3D,https://www.fidal.it/societa/CUS-ROMA/RM042
50.3,,50.30,0,BALDUCCI Simone,1992,CM,CUS ROMA,1 su- 1,Roma,2007-10-06,https://www.fidal.it/atleta/BALDUCCI-Simone/f6iRl5mlbmw%3D,https://www.fidal.it/societa/CUS-ROMA/RM042
