prestazione,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
1.23,RAGAZZI Daniele,1994,EM,A.S. FRANCESCO FRANCIA,1 su- 1,Molinella,2005-02-05,https://www.fidal.it/atleta/RAGAZZI-Daniele/eqiRlZaibGk%3D,https://www.fidal.it/societa/A-S--FRANCESCO-FRANCIA/BO015
1.23,RAGAZZI Daniele,1994,EM,A.S. FRANCESCO FRANCIA,1 su- 1,Bologna,2005-03-05,https://www.fidal.it/atleta/RAGAZZI-Daniele/eqiRlZaibGk%3D,https://www.fidal.it/societa/A-S--FRANCESCO-FRANCIA/BO015
1.21,MIRABELLA Marco,1994,EM,ATL. STUDENTESCA CA.RI.RI,1 fi- 1,Rieti,2005-02-01,https://www.fidal.it/atleta/MIRABELLA-Marco/f6iRmJKoaWQ%3D,https://www.fidal.it/societa/ATL--STUDENTESCA-CA-RI-RI/RI223
1.21,RAGIONIERI Francesco,1994,EM,C.U.S. BOLOGNA,2 su- 1,Bologna,2005-03-05,https://www.fidal.it/atleta/RAGIONIERI-Francesco/eqiRlZijaGQ%3D,https://www.fidal.it/societa/C-U-S--BOLOGNA/BO008
1.19,CACOPARDO Luca,1995,EM,ATL. VIRTUS CREMA,1 qu- 2,Cremona,2005-01-16,https://www.fidal.it/atleta/CACOPARDO-Luca/dqiSl5Skb2Y%3D,https://www.fidal.it/societa/ATL--VIRTUS-CREMA/CR151
1.15,LONGOBARDI Riccardo,1994,EM,CSI SASSO MARCONI,3 su- 1,Bologna,2005-03-05,https://www.fidal.it/atleta/LONGOBARDI-Riccardo/eqiRlZukaWg%3D,https://www.fidal.it/societa/CSI-SASSO-MARCONI/BO427
1.13,BAZZU Luke,1994,EM,CSI SASSO MARCONI,5 su- 1,Bologna,2005-03-05,https://www.fidal.it/atleta/BAZZU-Luke/eqiRlZukaWM%3D,https://www.fidal.it/societa/CSI-SASSO-MARCONI/BO427
1.13,GAMBARI Eugenio,1994,EM,C.U.S. BOLOGNA,6 su- 1,Bologna,2005-03-05,https://www.fidal.it/atleta/GAMBARI-Eugenio/eqiRlZulaWU%3D,https://www.fidal.it/societa/C-U-S--BOLOGNA/BO008
1.12,MARTINELLI Alessio,1995,EM,ATL. STUDENTESCA CA.RI.RI,2 fi- 1,Rieti,2005-02-01,https://www.fidal.it/atleta/MARTINELLI-Alessio/f6iRmJKoaWs%3D,https://www.fidal.it/societa/ATL--STUDENTESCA-CA-RI-RI/RI223
1.12,BUFALINO Lorenzo,1994,EM,ATL. STUDENTESCA CA.RI.RI,3 fi- 1,Rieti,2005-02-01,https://www.fidal.it/atleta/BUFALINO-Lorenzo/f6iRmJKoaGc%3D,https://www.fidal.it/societa/ATL--STUDENTESCA-CA-RI-RI/RI223
1.11,LONGOBARDI Riccardo,1994,EM,CSI SASSO MARCONI,2 su- 1,Molinella,2005-02-05,https://www.fidal.it/atleta/LONGOBARDI-Riccardo/eqiRlZukaWg%3D,https://www.fidal.it/societa/CSI-SASSO-MARCONI/BO427
