prestazione,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
3197,PAOLIN Francesca,2002,PF,ATLETICA CASTELL'ALFERO T.F.R.,6 su- 1,Padova,2022-02-12,https://www.fidal.it/atleta/PAOLIN-Francesca/dKuRk5emcWU%3D,https://www.fidal.it/societa/ATLETICA-CASTELL-ALFERO-T-F-R-/AT012
3188,DOVIER Federica,2000,PF,ATLETICA MALIGNANI LIBERTAS UD,7 su- 1,Padova,2022-02-12,https://www.fidal.it/atleta/DOVIER-Federica/eayRk5SjaWY%3D,https://www.fidal.it/societa/ATLETICA-MALIGNANI-LIBERTAS-UD/UD030
3157,BALDELLI Elisabetta,2002,PF,ATL. ARCS CUS PERUGIA,10 se- 1,Padova,2022-03-13,https://www.fidal.it/atleta/BALDELLI-Elisabetta/fqmRkpSfbGw%3D,https://www.fidal.it/societa/ATL--ARCS-CUS-PERUGIA/PG018
3104,BERSANI Stella,2004,JF,CUS PRO PATRIA MILANO,4 se- 1,Padova,2022-03-13,https://www.fidal.it/atleta/BERSANI-Stella/dq2RmJWlcWY%3D,https://www.fidal.it/societa/CUS-PRO-PATRIA-MILANO/MI077
3024,BACCHINI Aurora,2004,JF,ATLETICA 85 FAENZA,5 se- 1,Padova,2022-03-13,https://www.fidal.it/atleta/BACCHINI-Aurora/eqAAARkpSib2M%3D,https://www.fidal.it/societa/ATLETICA-85-FAENZA/RA094
2974,BACCHINI Aurora,2004,JF,ATLETICA 85 FAENZA,8 su- 1,Padova,2022-02-12,https://www.fidal.it/atleta/BACCHINI-Aurora/eqAAARkpSib2M%3D,https://www.fidal.it/societa/ATLETICA-85-FAENZA/RA094
2966,MORESCO Sarah,2004,JF,ATL. STRONESE-NUOVA NORDAFFARI,6 se- 1,Padova,2022-03-13,https://www.fidal.it/atleta/MORESCO-Sarah/dKAAARlJOjcWk%3D,https://www.fidal.it/societa/ATL--STRONESE-NUOVA-NORDAFFARI/VC019
2920,TRAVERSO Tiziana,2003,JF,ATL. ALESSANDRIA,9 su- 1,Padova,2022-02-12,https://www.fidal.it/atleta/TRAVERSO-Tiziana/dKmRk5qlbGo%3D,https://www.fidal.it/societa/ATL--ALESSANDRIA/AL001
2824,POLINI Agnese,2001,PF,C.U.S. CAGLIARI,11 se- 1,Padova,2022-03-13,https://www.fidal.it/atleta/POLINI-Agnese/dq2RlZOfaGM%3D,https://www.fidal.it/societa/C-U-S--CAGLIARI/CA001
2758,ROCCIA Anna,2004,JF,A.S.D. ATL. FOSSANO '75,7 se- 1,Padova,2022-03-13,https://www.fidal.it/atleta/ROCCIA-Anna/dKyRlJqicWw%3D,https://www.fidal.it/societa/A-S-D--ATL--FOSSANO-75/CN001
2720,MARTINELLI Caterina stella,2004,JF,G.S.SELF ATL. MONTANARI GRUZZA,10 su- 1,Padova,2022-02-12,https://www.fidal.it/atleta/MARTINELLI-Caterina-stella/erGRkpWlbGs%3D,https://www.fidal.it/societa/G-S-SELF-ATL--MONTANARI-GRUZZA/RE105
2667,LUI Marta,2003,JF,ATL. RIGOLETTO,11 su- 1,Padova,2022-02-12,https://www.fidal.it/atleta/LUI-Marta/dq6RkpOocWs%3D,https://www.fidal.it/societa/ATL--RIGOLETTO/MN406
2632,FATTORINI Guia,2004,JF,ATL. LUGO,12 su- 1,Padova,2022-02-12,https://www.fidal.it/atleta/FATTORINI-Guia/eqmRkpmhaWw%3D,https://www.fidal.it/societa/ATL--LUGO/RA093
2605,TRONCHIN Stella,2000,PF,U.S. QUERCIA TRENTINGRANA,13 su- 1,Padova,2022-02-12,https://www.fidal.it/atleta/TRONCHIN-Stella/eKyRk5Oga2Q%3D,https://www.fidal.it/societa/U-S--QUERCIA-TRENTINGRANA/TN109
2558,ROCCIA Anna,2004,JF,A.S.D. ATL. FOSSANO '75,14 su- 1,Padova,2022-02-12,https://www.fidal.it/atleta/ROCCIA-Anna/dKyRlJqicWw%3D,https://www.fidal.it/societa/A-S-D--ATL--FOSSANO-75/CN001
2485,CAGLIONI Isabel,1999,SF,ATL. PIANURA BERGAMASCA,15 su- 1,Padova,2022-02-12,https://www.fidal.it/atleta/CAGLIONI-Isabel/dqmRmJKiams%3D,https://www.fidal.it/societa/ATL--PIANURA-BERGAMASCA/BG045
2380,SILIBERTO Giada,2002,PF,MOTUS ATLETICA CASTEGNATO,16 su- 1,Padova,2022-02-12,https://www.fidal.it/atleta/SILIBERTO-Giada/dqqRl5uobWw%3D,https://www.fidal.it/societa/MOTUS-ATLETICA-CASTEGNATO/BS652
2047,DE SOUSA GOMEZ Letizia,2004,JF,C.U.S. VERONA SEZ. ATLETICA,17 su- 1,Padova,2022-02-12,https://www.fidal.it/atleta/DE-SOUSA-GOMEZ-Letizia/eKAAARk5ela2U%3D,https://www.fidal.it/societa/C-U-S--VERONA-SEZ--ATLETICA/VR825
2026,ZABEO Angelica,2003,JF,ATLETICA RIVIERA DEL BRENTA,18 su- 1,Padova,2022-02-12,https://www.fidal.it/atleta/ZABEO-Angelica/eK2RkpqfbWQ%3D,https://www.fidal.it/societa/ATLETICA-RIVIERA-DEL-BRENTA/VE473
1961,ALDRIGO Matilde,2004,JF,C.U.S. VERONA SEZ. ATLETICA,19 su- 1,Padova,2022-02-12,https://www.fidal.it/atleta/ALDRIGO-Matilde/eKAAARk5ehb2M%3D,https://www.fidal.it/societa/C-U-S--VERONA-SEZ--ATLETICA/VR825
1954,BELLOMI Giulia,2003,JF,C.U.S. VERONA SEZ. ATLETICA,20 su- 1,Padova,2022-02-12,https://www.fidal.it/atleta/BELLOMI-Giulia/eKAAARk5ikcWM%3D,https://www.fidal.it/societa/C-U-S--VERONA-SEZ--ATLETICA/VR825
1949,TOSETTO Elisa,2001,PF,BRACCO ATLETICA,12 se- 1,Padova,2022-03-13,https://www.fidal.it/atleta/TOSETTO-Elisa/dK6RlZugaGM%3D,https://www.fidal.it/societa/BRACCO-ATLETICA/MI221
1798,RATTALINO Camilla,2004,JF,A.S.D. ATL. FOSSANO '75,21 su- 1,Padova,2022-02-12,https://www.fidal.it/atleta/RATTALINO-Camilla/dKyRlJigaWY%3D,https://www.fidal.it/societa/A-S-D--ATL--FOSSANO-75/CN001
1567,TAGLIAPIETRA Elisa,2003,JF,CORPOLIBERO ATHLETICS TEAM,22 su- 1,Padova,2022-02-12,https://www.fidal.it/atleta/TAGLIAPIETRA-Elisa/eKqRk5Oia2M%3D,https://www.fidal.it/societa/CORPOLIBERO-ATHLETICS-TEAM/PD197
4411,GEREVINI Sveva,1996,SF,C.S. CARABINIERI SEZ. ATLETICA,1 su- 1,Ancona,2023-02-18,https://www.fidal.it/atleta/GEREVINI-Sveva/dqiSl5SkaWQ%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
4408,GEREVINI Sveva,1996,SF,C.S. CARABINIERI SEZ. ATLETICA,2 su- 1,Aubiere,2023-01-29,https://www.fidal.it/atleta/GEREVINI-Sveva/dqiSl5SkaWQ%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
4363,GEREVINI Sveva,1996,SF,C.S. CARABINIERI SEZ. ATLETICA,8 su- 1,Istanbul,2023-03-03,https://www.fidal.it/atleta/GEREVINI-Sveva/dqiSl5SkaWQ%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
4093,GIOVANNINI Marta giaele,2001,PF,ATLETICA CASCINA,1 su- 1,Padova,2023-03-11,https://www.fidal.it/atleta/GIOVANNINI-Marta-giaele/faiSk5KjbGk%3D,https://www.fidal.it/societa/ATLETICA-CASCINA/PI081
3864,CHIARATTI Sara,2001,PF,ATL.LIBERTAS UNICUSANO LIVORNO,2 su- 1,Ancona,2023-02-18,https://www.fidal.it/atleta/CHIARATTI-Sara/damRkpKoa2o%3D,https://www.fidal.it/societa/ATL-LIBERTAS-UNICUSANO-LIVORNO/LI035
3830,LUNARDON Alice,1998,SF,ATLETICA RIVIERA DEL BRENTA,3 su- 1,Ancona,2023-02-18,https://www.fidal.it/atleta/LUNARDON-Alice/eKqRkpSmbGk%3D,https://www.fidal.it/societa/ATLETICA-RIVIERA-DEL-BRENTA/VE473
3789,BENUSSI Scilla,2000,SF,ATLETICA RIVIERA DEL BRENTA,3 su- 1,Bowling Green,2023-02-24,https://www.fidal.it/atleta/BENUSSI-Scilla/eK2Rk5OgcWs%3D,https://www.fidal.it/societa/ATLETICA-RIVIERA-DEL-BRENTA/VE473
3749,RICCOMAGNO Anna,2001,PF,A.S.D. ATL. FOSSANO '75,5 su- 1,Pittsburg,2023-12-08,https://www.fidal.it/atleta/RICCOMAGNO-Anna/dKyRlJaicWQ%3D,https://www.fidal.it/societa/A-S-D--ATL--FOSSANO-75/CN001
3720,BENUSSI Scilla,2000,SF,ATLETICA RIVIERA DEL BRENTA,2 su- 1,University Park,2023-01-27,https://www.fidal.it/atleta/BENUSSI-Scilla/eK2Rk5OgcWs%3D,https://www.fidal.it/societa/ATLETICA-RIVIERA-DEL-BRENTA/VE473
3690,GENERALI Anna,1990,SF,A.S.D. ATL. AGROPOLI,4 su- 1,Ancona,2023-02-18,https://www.fidal.it/atleta/GENERALI-Anna/gKiRlZOoa2g%3D,https://www.fidal.it/societa/A-S-D--ATL--AGROPOLI/SA128
3657,CANTERGIANI Lucia,2002,PF,G.S.SELF ATL. MONTANARI GRUZZA,2 su- 1,Padova,2023-03-11,https://www.fidal.it/atleta/CANTERGIANI-Lucia/erGRkpWjaGQ%3D,https://www.fidal.it/societa/G-S-SELF-ATL--MONTANARI-GRUZZA/RE105
3644,RICCARDI Giulia,2003,PF,G.S. TRILACUM,3 su- 1,Padova,2023-03-11,https://www.fidal.it/atleta/RICCARDI-Giulia/d6iRk5SoaGU%3D,https://www.fidal.it/societa/G-S--TRILACUM/TN524
3621,CARBONCINI Matilde,2004,JF,TOSCANA ATL.EMPOLI NISSAN,6 su- 1,Bowling Green,2023-02-24,https://www.fidal.it/atleta/CARBONCINI-Matilde/faqRkpambmY%3D,https://www.fidal.it/societa/TOSCANA-ATL-EMPOLI-NISSAN/FI007
3604,PECORA Rebecca,2002,PF,BRACCO ATLETICA,4 su- 1,Birmingham,2023-02-26,https://www.fidal.it/atleta/PECORA-Rebecca/dq2RlpeocWQ%3D,https://www.fidal.it/societa/BRACCO-ATLETICA/MI221
3562,RICCARDI Giulia,2003,PF,G.S. TRILACUM,5 su- 1,Ancona,2023-02-18,https://www.fidal.it/atleta/RICCARDI-Giulia/d6iRk5SoaGU%3D,https://www.fidal.it/societa/G-S--TRILACUM/TN524
3530,CARPINELLO Beatrice,2004,JF,BATTAGLIO C.U.S. TORINO ATL,1 su- 1,Padova,2023-03-11,https://www.fidal.it/atleta/CARPINELLO-Beatrice/dKyRlJSiaGc%3D,https://www.fidal.it/societa/BATTAGLIO-C-U-S--TORINO-ATL/TO001
3523,PASTORE Annalisa,2005,JF,ATL. STRONESE-NUOVA NORDAFFARI,2 su- 1,Padova,2023-03-11,https://www.fidal.it/atleta/PASTORE-Annalisa/dKAAARlJSfaWU%3D,https://www.fidal.it/societa/ATL--STRONESE-NUOVA-NORDAFFARI/VC019
3521,PIRCHER Linda maria,2001,PF,ASV S.V. LANA - RAIKA,4 su- 1,Padova,2023-03-11,https://www.fidal.it/atleta/PIRCHER-Linda-maria/iaiRk5ShcGQ%3D,https://www.fidal.it/societa/ASV-S-V--LANA-RAIKA/BZ011
3500,CARBONCINI Matilde,2004,JF,TOSCANA ATL.EMPOLI NISSAN,8 su- 1,Champaign,2023-01-27,https://www.fidal.it/atleta/CARBONCINI-Matilde/faqRkpambmY%3D,https://www.fidal.it/societa/TOSCANA-ATL-EMPOLI-NISSAN/FI007
3467,CRIPPA Chiara,1994,SF,SSD NISSOLINO SPORT SRL ASU,1 su- 1,Ancona,2023-01-14,https://www.fidal.it/atleta/CRIPPA-Chiara/dqmRl5Kibmg%3D,https://www.fidal.it/societa/SSD-NISSOLINO-SPORT-SRL-ASU/RM363
3460,CARPINELLO Beatrice,2004,JF,BATTAGLIO C.U.S. TORINO ATL,6 su- 1,Ancona,2023-02-18,https://www.fidal.it/atleta/CARPINELLO-Beatrice/dKyRlJSiaGc%3D,https://www.fidal.it/societa/BATTAGLIO-C-U-S--TORINO-ATL/TO001
3453,FAVARETTO Eleonora,2005,JF,A.S.D. TEAM TREVISO,3 su- 1,Padova,2023-03-11,https://www.fidal.it/atleta/FAVARETTO-Eleonora/eKyRk5KibWk%3D,https://www.fidal.it/societa/A-S-D--TEAM-TREVISO/TV398
3451,CANTERGIANI Lucia,2002,PF,G.S.SELF ATL. MONTANARI GRUZZA,1 su- 1,Padova,2023-02-11,https://www.fidal.it/atleta/CANTERGIANI-Lucia/erGRkpWjaGQ%3D,https://www.fidal.it/societa/G-S-SELF-ATL--MONTANARI-GRUZZA/RE105
3413,SORAGNA Giulia,2005,JF,ATL. GALLARATESE,4 su- 1,Padova,2023-03-11,https://www.fidal.it/atleta/SORAGNA-Giulia/drKRk5ija2o%3D,https://www.fidal.it/societa/ATL--GALLARATESE/VA731
3404,PIRCHER Linda maria,2001,PF,ASV S.V. LANA - RAIKA,7 su- 1,Ancona,2023-02-18,https://www.fidal.it/atleta/PIRCHER-Linda-maria/iaiRk5ShcGQ%3D,https://www.fidal.it/societa/ASV-S-V--LANA-RAIKA/BZ011
3402,CANTERGIANI Lucia,2002,PF,G.S.SELF ATL. MONTANARI GRUZZA,8 su- 1,Ancona,2023-02-18,https://www.fidal.it/atleta/CANTERGIANI-Lucia/erGRkpWjaGQ%3D,https://www.fidal.it/societa/G-S-SELF-ATL--MONTANARI-GRUZZA/RE105
3375,CANTERGIANI Lucia,2002,PF,G.S.SELF ATL. MONTANARI GRUZZA,2 su- 1,Ancona,2023-01-14,https://www.fidal.it/atleta/CANTERGIANI-Lucia/erGRkpWjaGQ%3D,https://www.fidal.it/societa/G-S-SELF-ATL--MONTANARI-GRUZZA/RE105
3372,PAOLIN Francesca,2002,PF,ATLETICA CASTELL'ALFERO T.F.R.,5 su- 1,Padova,2023-03-11,https://www.fidal.it/atleta/PAOLIN-Francesca/dKuRk5emcWU%3D,https://www.fidal.it/societa/ATLETICA-CASTELL-ALFERO-T-F-R-/AT012
3226,DAVOLIO Margherita,2005,JF,G.S.SELF ATL. MONTANARI GRUZZA,5 su- 1,Padova,2023-03-11,https://www.fidal.it/atleta/DAVOLIO-Margherita/erGRkpWnbms%3D,https://www.fidal.it/societa/G-S-SELF-ATL--MONTANARI-GRUZZA/RE105
3221,FAVARETTO Eleonora,2005,JF,A.S.D. TEAM TREVISO,2 su- 1,Padova,2023-02-11,https://www.fidal.it/atleta/FAVARETTO-Eleonora/eKyRk5KibWk%3D,https://www.fidal.it/societa/A-S-D--TEAM-TREVISO/TV398
3204,PIRCHER Iris,2005,JF,C.U.S. VERONA SEZ. ATLETICA,6 su- 1,Padova,2023-03-11,https://www.fidal.it/atleta/PIRCHER-Iris/eKAAARk5embWg%3D,https://www.fidal.it/societa/C-U-S--VERONA-SEZ--ATLETICA/VR825
3150,SPINELLI Gerardina,2000,SF,A.S.D. ATL. AGROPOLI,3 su- 1,Padova,2023-02-11,https://www.fidal.it/atleta/SPINELLI-Gerardina/gK2RkpKhaWk%3D,https://www.fidal.it/societa/A-S-D--ATL--AGROPOLI/SA128
3149,SPINELLI Gerardina,2000,SF,A.S.D. ATL. AGROPOLI,1 se- 1,Napoli,2023-02-18,https://www.fidal.it/atleta/SPINELLI-Gerardina/gK2RkpKhaWk%3D,https://www.fidal.it/societa/A-S-D--ATL--AGROPOLI/SA128
3141,JIANG Rebecca,1997,SF,A.S.D. PONTEVECCHIO BOLOGNA,4 su- 1,Padova,2023-02-11,https://www.fidal.it/atleta/JIANG-Rebecca/eqmRkpOia2o%3D,https://www.fidal.it/societa/A-S-D--PONTEVECCHIO-BOLOGNA/BO506
3115,GUARINO Matilde,2004,JF,ATL.LIBERTAS UNICUSANO LIVORNO,7 su- 1,Padova,2023-03-11,https://www.fidal.it/atleta/GUARINO-Matilde/faqRkpSgbWU%3D,https://www.fidal.it/societa/ATL-LIBERTAS-UNICUSANO-LIVORNO/LI035
3113,BACCO Matilde,2002,PF,BRACCO ATLETICA,5 su- 1,Padova,2023-02-11,https://www.fidal.it/atleta/BACCO-Matilde/dKAAARlJOgbmU%3D,https://www.fidal.it/societa/BRACCO-ATLETICA/MI221
3104,BUCALOSSI Marta,2004,JF,PROSPORT ATL. FIRENZE,8 su- 1,Padova,2023-03-11,https://www.fidal.it/atleta/BUCALOSSI-Marta/faqRkpqncWk%3D,https://www.fidal.it/societa/PROSPORT-ATL--FIRENZE/FI009
3103,BONANNI Valentina,2005,JF,ATL. VERONA ASD PINDEMONTE,9 su- 1,Padova,2023-03-11,https://www.fidal.it/atleta/BONANNI-Valentina/eKAAARk5WlcWo%3D,https://www.fidal.it/societa/ATL--VERONA-ASD-PINDEMONTE/VR762
3102,AVINO Beatrice,2005,JF,A.S.D. ATL. AGROPOLI,2 se- 1,Napoli,2023-02-18,https://www.fidal.it/atleta/AVINO-Beatrice/gKyRkpWlamM%3D,https://www.fidal.it/societa/A-S-D--ATL--AGROPOLI/SA128
3100,MANZONI Alice,1997,SF,ATL. BERGAMO 1959 ORIOCENTER,6 su- 1,Padova,2023-02-11,https://www.fidal.it/atleta/MANZONI-Alice/dqmRl5qncWk%3D,https://www.fidal.it/societa/ATL--BERGAMO-1959-ORIOCENTER/BG003
3092,DAVOLIO Margherita,2005,JF,G.S.SELF ATL. MONTANARI GRUZZA,7 su- 1,Padova,2023-02-11,https://www.fidal.it/atleta/DAVOLIO-Margherita/erGRkpWnbms%3D,https://www.fidal.it/societa/G-S-SELF-ATL--MONTANARI-GRUZZA/RE105
3083,D'AVINO Serena,2005,JF,A.S.D. ATL. AGROPOLI,3 se- 1,Napoli,2023-02-18,https://www.fidal.it/atleta/D-AVINO-Serena/gK2RkpegaGw%3D,https://www.fidal.it/societa/A-S-D--ATL--AGROPOLI/SA128
3083,BERSANI Stella,2004,JF,CUS PRO PATRIA MILANO,10 su- 1,Padova,2023-03-11,https://www.fidal.it/atleta/BERSANI-Stella/dq2RmJWlcWY%3D,https://www.fidal.it/societa/CUS-PRO-PATRIA-MILANO/MI077
3077,D'AVINO Serena,2005,JF,A.S.D. ATL. AGROPOLI,11 su- 1,Padova,2023-03-11,https://www.fidal.it/atleta/D-AVINO-Serena/gK2RkpegaGw%3D,https://www.fidal.it/societa/A-S-D--ATL--AGROPOLI/SA128
3051,GALVAGNINI Sofia,2005,JF,LAGARINA CRUS TEAM,12 su- 1,Padova,2023-03-11,https://www.fidal.it/atleta/GALVAGNINI-Sofia/d6iRk5ufaGw%3D,https://www.fidal.it/societa/LAGARINA-CRUS-TEAM/TN131
3040,MARTINELLI Caterina stella,2004,JF,G.S.SELF ATL. MONTANARI GRUZZA,13 su- 1,Padova,2023-03-11,https://www.fidal.it/atleta/MARTINELLI-Caterina-stella/erGRkpWlbGs%3D,https://www.fidal.it/societa/G-S-SELF-ATL--MONTANARI-GRUZZA/RE105
3033,RIZZI Margherita,2001,PF,ASD ATLETICA BIOTEKNA,6 su- 1,Padova,2023-03-11,https://www.fidal.it/atleta/RIZZI-Margherita/eKqRkpSgaWc%3D,https://www.fidal.it/societa/ASD-ATLETICA-BIOTEKNA/VE471
3025,MARSEGAGLIA Gaia nour,2005,JF,TEAM-A LOMBARDIA,14 su- 1,Padova,2023-03-11,https://www.fidal.it/atleta/MARSEGAGLIA-Gaia-nour/dq2Rl5miaWc%3D,https://www.fidal.it/societa/TEAM-A-LOMBARDIA/MI774
3017,BONANNI Valentina,2005,JF,ATL. VERONA ASD PINDEMONTE,8 su- 1,Padova,2023-02-11,https://www.fidal.it/atleta/BONANNI-Valentina/eKAAARk5WlcWo%3D,https://www.fidal.it/societa/ATL--VERONA-ASD-PINDEMONTE/VR762
3011,NARDI Maria stella,2005,JF,SOC. ATL. VOLTERRA,15 su- 1,Padova,2023-03-11,https://www.fidal.it/atleta/NARDI-Maria-stella/faAAARkpKoa2Q%3D,https://www.fidal.it/societa/SOC--ATL--VOLTERRA/PI074
2984,RUGGERI Martina,2000,SF,A.ATL. FABRIANO,3 su- 1,Ancona,2023-01-14,https://www.fidal.it/atleta/RUGGERI-Martina/e6mRkpSfa2w%3D,https://www.fidal.it/societa/A-ATL--FABRIANO/AN002
2945,D'AVINO Serena,2005,JF,A.S.D. ATL. AGROPOLI,4 su- 1,Ancona,2023-01-14,https://www.fidal.it/atleta/D-AVINO-Serena/gK2RkpegaGw%3D,https://www.fidal.it/societa/A-S-D--ATL--AGROPOLI/SA128
